
[Name]
finFluid1

[Data]
X [ m ], Y [ m ], Z [ m ], Temperature [ K ]
2.25174446e-02, 8.30090023e-04, -3.21089360e-03, 3.69331665e+02
2.27126703e-02, -1.63024559e-03, -3.23626748e-03, 3.66675964e+02
2.10101884e-02, -4.52582492e-03, -3.28600593e-03, 3.61170898e+02
2.24329121e-02, -2.65824818e-03, -3.20310378e-03, 3.64472473e+02
2.27109641e-02, -5.13247354e-03, -3.23595270e-03, 3.62165314e+02
1.77635066e-02, -9.77401971e-04, -5.70808910e-03, 3.63795471e+02
1.84899047e-02, 9.85930092e-04, -4.70109144e-03, 3.65150848e+02
1.89769994e-02, -1.44167303e-03, -4.24982421e-03, 3.62571869e+02
1.77682173e-02, -4.49090451e-03, -5.69989253e-03, 3.59467194e+02
1.84915494e-02, -2.51435419e-03, -4.69983043e-03, 3.61342163e+02
1.89769547e-02, -4.94166138e-03, -4.24989127e-03, 3.58267731e+02
2.10346170e-02, 1.29648326e-02, -3.28105479e-03, 3.78937469e+02
2.24827603e-02, 1.46804964e-02, -3.20778578e-03, 3.81744812e+02
2.27109846e-02, 1.23671880e-02, -3.23594920e-03, 3.80563049e+02
2.10101884e-02, 9.47417505e-03, -3.28600639e-03, 3.75989532e+02
2.24329531e-02, 1.13417441e-02, -3.20310262e-03, 3.78749695e+02
2.27109641e-02, 8.86752643e-03, -3.23595293e-03, 3.77544220e+02
2.43296865e-02, -9.67473374e-04, -3.78383556e-03, 3.70420807e+02
2.53292564e-02, 9.85955703e-04, -4.51864349e-03, 3.75373474e+02
2.57760789e-02, -1.44155126e-03, -5.00949007e-03, 3.73504883e+02
2.43384819e-02, -4.48163692e-03, -3.78872151e-03, 3.65931396e+02
2.53303517e-02, -2.51407642e-03, -4.52038320e-03, 3.70924377e+02
2.57759616e-02, -4.94144065e-03, -5.00940857e-03, 3.68719055e+02
1.77680422e-02, 1.30114434e-02, -5.70011605e-03, 3.77122620e+02
1.84894986e-02, 1.49853481e-02, -4.70117945e-03, 3.77934357e+02
1.89770572e-02, 1.25584174e-02, -4.24979720e-03, 3.76102142e+02
1.77682154e-02, 9.50909778e-03, -5.69989672e-03, 3.74140137e+02
1.84915215e-02, 1.14856884e-02, -4.69986210e-03, 3.75221863e+02
1.89769547e-02, 9.05833952e-03, -4.24989173e-03, 3.73119934e+02
2.10101902e-02, 5.97416423e-03, -3.28600523e-03, 3.72789581e+02
2.24329811e-02, 7.84173328e-03, -3.20310006e-03, 3.75653503e+02
2.27109436e-02, 5.36747789e-03, -3.23595246e-03, 3.74266052e+02
2.09712051e-02, 2.51863478e-03, -3.29436129e-03, 3.69397736e+02
2.24331152e-02, 4.34143608e-03, -3.20309098e-03, 3.72327942e+02
2.26020943e-02, 1.98363839e-03, -3.22024687e-03, 3.70993439e+02
1.77682079e-02, 6.00908138e-03, -5.69990603e-03, 3.70893280e+02
1.84914768e-02, 7.98565615e-03, -4.69990540e-03, 3.72155792e+02
1.89769547e-02, 5.55830542e-03, -4.24988288e-03, 3.69873749e+02
1.78253129e-02, 2.61068018e-03, -5.59658324e-03, 3.67154510e+02
1.84913781e-02, 4.48553404e-03, -4.69994778e-03, 3.68799683e+02
1.89816225e-02, 2.05856725e-03, -4.24611662e-03, 3.66315704e+02
2.43417490e-02, 1.30163347e-02, -3.79050244e-03, 3.84237854e+02
2.53173783e-02, 1.48520535e-02, -4.50713467e-03, 3.88490570e+02
2.57761814e-02, 1.25586540e-02, -5.00964141e-03, 3.87939636e+02
2.43384819e-02, 9.51836351e-03, -3.78872105e-03, 3.81265320e+02
2.53303573e-02, 1.14859603e-02, -4.52039810e-03, 3.85622101e+02
2.57759616e-02, 9.05856024e-03, -5.00940857e-03, 3.84844299e+02
2.43384726e-02, 6.01834571e-03, -3.78871360e-03, 3.77981781e+02
2.53303014e-02, 7.98592344e-03, -4.52033710e-03, 3.82469360e+02
2.57759672e-02, 5.55854570e-03, -5.00940718e-03, 3.81426697e+02
2.44391412e-02, 2.61063664e-03, -3.84647259e-03, 3.74513763e+02
2.53302231e-02, 4.48585814e-03, -4.52020997e-03, 3.79015442e+02
2.57798601e-02, 2.05881870e-03, -5.01415785e-03, 3.77510895e+02
2.67110951e-02, -9.77621297e-04, -6.99554430e-03, 3.78689667e+02
2.68115737e-02, 9.85958730e-04, -8.22894182e-03, 3.83467987e+02
2.67343074e-02, -1.44156360e-03, -8.88790004e-03, 3.81189819e+02
2.67131664e-02, -4.49064001e-03, -7.00519793e-03, 3.73837219e+02
2.68109869e-02, -2.51401798e-03, -8.23085476e-03, 3.78907562e+02
2.67342851e-02, -4.94137453e-03, -8.88773892e-03, 3.76091339e+02
2.35699639e-02, 8.47549003e-04, -3.44618713e-03, 3.70983185e+02
2.35830955e-02, -2.51434650e-03, -3.45105166e-03, 3.66823364e+02
2.67135650e-02, 1.30099989e-02, -7.00720772e-03, 3.93220520e+02
2.68136151e-02, 1.48365097e-02, -8.18458665e-03, 3.97180908e+02
2.67342497e-02, 1.25586921e-02, -8.88812076e-03, 3.96339783e+02
2.67131664e-02, 9.50936228e-03, -7.00519793e-03, 3.90137329e+02
2.68109683e-02, 1.14860870e-02, -8.23091716e-03, 3.94421356e+02
2.67342851e-02, 9.05862637e-03, -8.88773892e-03, 3.93117737e+02
2.67131682e-02, 6.00936124e-03, -7.00519653e-03, 3.86659943e+02
2.68110465e-02, 7.98608083e-03, -8.23040307e-03, 3.91105560e+02
2.67342906e-02, 5.55861555e-03, -8.88774917e-03, 3.89526794e+02
2.36161966e-02, 1.47826001e-02, -3.46210180e-03, 3.83942902e+02
2.67349668e-02, 2.61097285e-03, -7.11682020e-03, 3.82939331e+02
2.68110726e-02, 4.48604813e-03, -8.23037326e-03, 3.87428711e+02
2.67332066e-02, 2.05885107e-03, -8.89399834e-03, 3.85401154e+02
2.35831048e-02, 1.14856455e-02, -3.45105375e-03, 3.81156677e+02
2.35831123e-02, 7.98561890e-03, -3.45105771e-03, 3.78051575e+02
2.35828348e-02, 4.48540784e-03, -3.45098809e-03, 3.74671631e+02
2.64466554e-02, 8.58931919e-04, -6.14857161e-03, 3.79172546e+02
2.65139882e-02, -2.58456497e-03, -6.31901855e-03, 3.75103027e+02
2.65186783e-02, 1.46842711e-02, -6.32998208e-03, 3.93161194e+02
2.65139788e-02, 1.14155477e-02, -6.31901529e-03, 3.90308502e+02
2.03116238e-02, 1.30114621e-02, -1.25109013e-02, 3.97459015e+02
1.92223638e-02, 1.49855046e-02, -1.19356290e-02, 3.95392822e+02
1.87071469e-02, 1.25583559e-02, -1.15155363e-02, 3.91274292e+02
2.65139751e-02, 7.91544002e-03, -6.31901529e-03, 3.87053680e+02
2.03113426e-02, 9.50912107e-03, -1.25107449e-02, 3.94262817e+02
1.92204043e-02, 1.14857135e-02, -1.19333742e-02, 3.92626923e+02
1.87072549e-02, 9.05833859e-03, -1.15156015e-02, 3.88140717e+02
2.03198940e-02, -9.77391959e-04, -1.25142243e-02, 3.82962585e+02
1.92212872e-02, 9.85672115e-04, -1.19343884e-02, 3.81863403e+02
1.87047645e-02, -1.44189713e-03, -1.15137873e-02, 3.77084351e+02
2.65139416e-02, 4.41545947e-03, -6.31891144e-03, 3.83424835e+02
2.03113165e-02, -4.49089985e-03, -1.25107393e-02, 3.77865173e+02
1.92199051e-02, -2.51449039e-03, -1.19329682e-02, 3.77469696e+02
1.87069029e-02, -4.94181365e-03, -1.15153389e-02, 3.71847473e+02
2.03113556e-02, 6.00910559e-03, -1.25107504e-02, 3.90765289e+02
1.92204509e-02, 7.98569061e-03, -1.19334068e-02, 3.89374603e+02
1.87072605e-02, 5.55831287e-03, -1.15156155e-02, 3.84688416e+02
2.02010684e-02, 2.61065643e-03, -1.24685802e-02, 3.86476135e+02
1.92205030e-02, 4.48558386e-03, -1.19334990e-02, 3.85741608e+02
1.87029187e-02, 2.05813232e-03, -1.15113957e-02, 3.80978058e+02
2.23397743e-02, -9.77703370e-04, -1.28050316e-02, 3.85124146e+02
2.12075841e-02, 8.86459136e-04, -1.27507504e-02, 3.85923004e+02
2.23391633e-02, 1.30212596e-02, -1.28050754e-02, 3.99913361e+02
2.10262984e-02, 1.49907693e-02, -1.27178216e-02, 4.00212616e+02
2.23301090e-02, -4.49064979e-03, -1.28056267e-02, 3.79905945e+02
2.11030357e-02, -2.51432415e-03, -1.27324741e-02, 3.81488373e+02
2.23301463e-02, 9.50934365e-03, -1.28056202e-02, 3.96675415e+02
2.11032070e-02, 1.14857247e-02, -1.27325235e-02, 3.97041290e+02
2.23301537e-02, 6.00934029e-03, -1.28056211e-02, 3.93152496e+02
2.11032555e-02, 7.98571296e-03, -1.27325300e-02, 3.93737946e+02
2.22158488e-02, 2.61061057e-03, -1.28118107e-02, 3.89195709e+02
2.11036019e-02, 4.48559364e-03, -1.27326865e-02, 3.90061188e+02
2.58488245e-02, -9.77623509e-04, -1.08965319e-02, 3.83699615e+02
2.49838755e-02, 9.85952560e-04, -1.17815509e-02, 3.86436523e+02
2.44358629e-02, -1.44157105e-03, -1.21555496e-02, 3.83765045e+02
2.58429013e-02, -4.49063908e-03, -1.09044248e-02, 3.78543732e+02
2.49820594e-02, -2.51401984e-03, -1.17823537e-02, 3.81789429e+02
2.44359989e-02, -4.94137499e-03, -1.21554099e-02, 3.78524384e+02
2.58416310e-02, 1.30099840e-02, -1.09060612e-02, 3.98729218e+02
2.50186287e-02, 1.48363495e-02, -1.17540667e-02, 4.00497864e+02
2.44356450e-02, 1.25586586e-02, -1.21556669e-02, 3.99145569e+02
2.58429013e-02, 9.50936321e-03, -1.09044248e-02, 3.95502533e+02
2.49819979e-02, 1.14860795e-02, -1.17823845e-02, 3.97722961e+02
2.44359989e-02, 9.05862637e-03, -1.21554099e-02, 3.95889893e+02
2.58429032e-02, 6.00936264e-03, -1.09044239e-02, 3.91913177e+02
2.49824431e-02, 7.98607990e-03, -1.17821004e-02, 3.94344055e+02
2.44359933e-02, 5.55861369e-03, -1.21554192e-02, 3.92260376e+02
2.57729590e-02, 2.61097262e-03, -1.09941112e-02, 3.87861969e+02
2.49824841e-02, 4.48604627e-03, -1.17821014e-02, 3.90588623e+02
2.44305246e-02, 2.05882220e-03, -1.21587310e-02, 3.88113312e+02
1.78397205e-02, 1.48774004e-02, -1.04283523e-02, 3.89522614e+02
1.75436251e-02, 1.25585916e-02, -9.82816052e-03, 3.85128998e+02
1.78001523e-02, 1.14197452e-02, -1.03589175e-02, 3.86093567e+02
1.75436828e-02, 9.05853789e-03, -9.82836727e-03, 3.82042725e+02
1.78648718e-02, 6.91997295e-04, -1.04710432e-02, 3.75755157e+02
1.75468344e-02, -1.44172530e-03, -9.83564369e-03, 3.70749359e+02
1.78019609e-02, -2.58039660e-03, -1.03618214e-02, 3.71675690e+02
1.75436717e-02, -4.94144252e-03, -9.82834492e-03, 3.66284454e+02
1.78001616e-02, 7.91973993e-03, -1.03589380e-02, 3.82924072e+02
1.75436828e-02, 5.55853033e-03, -9.82838031e-03, 3.78696228e+02
1.78002082e-02, 4.41965507e-03, -1.03590684e-02, 3.79459198e+02
1.75091401e-02, 2.14498676e-03, -9.74250305e-03, 3.75025726e+02
2.01516561e-02, 8.40806111e-04, -3.55154905e-03, 3.66053833e+02
2.32144315e-02, 8.58780462e-04, -1.26611926e-02, 3.87467499e+02
2.30437722e-02, 1.48059893e-02, -1.27031365e-02, 4.01900391e+02
2.01445334e-02, -2.65058991e-03, -3.55466781e-03, 3.62008270e+02
2.30364725e-02, -2.58464226e-03, -1.27039654e-02, 3.82868683e+02
2.30364949e-02, 1.14154173e-02, -1.27039533e-02, 3.98689026e+02
2.30365321e-02, 7.91541766e-03, -1.27039375e-02, 3.95343567e+02
2.03309245e-02, 1.47435153e-02, -3.48128448e-03, 3.79163788e+02
2.30366476e-02, 4.41541476e-03, -1.27039244e-02, 3.91628632e+02
2.01445129e-02, 1.13494163e-02, -3.55468341e-03, 3.76017090e+02
2.63145510e-02, 8.58930114e-04, -1.01413010e-02, 3.85438751e+02
2.62300968e-02, -2.58456334e-03, -1.03039267e-02, 3.80983612e+02
2.62248255e-02, 1.46841863e-02, -1.03147775e-02, 3.99990356e+02
2.62300912e-02, 1.14155514e-02, -1.03039211e-02, 3.96849762e+02
2.01445483e-02, 7.84941576e-03, -3.55466106e-03, 3.72953003e+02
2.01446172e-02, 4.34926059e-03, -3.55461892e-03, 3.69663147e+02
2.62300912e-02, 7.91544374e-03, -1.03039145e-02, 3.93477509e+02
2.62301452e-02, 4.41546226e-03, -1.03038223e-02, 3.89698242e+02
1.71945002e-02, 1.30212661e-02, -7.66705396e-03, 3.79879791e+02
1.74636208e-02, 1.49907945e-02, -6.37915591e-03, 3.79531616e+02
1.71944667e-02, -9.77744348e-04, -7.66758015e-03, 3.66408295e+02
1.74057856e-02, 8.86465481e-04, -6.55406155e-03, 3.66250946e+02
1.71951987e-02, 9.50934924e-03, -7.65801733e-03, 3.76783997e+02
1.74383577e-02, 1.14857154e-02, -6.45327009e-03, 3.76456696e+02
1.71951968e-02, -4.49064467e-03, -7.65798148e-03, 3.61803925e+02
1.74384229e-02, -2.51432764e-03, -6.45312620e-03, 3.62434540e+02
1.71951968e-02, 6.00934494e-03, -7.65802572e-03, 3.73543030e+02
1.74383428e-02, 7.98570272e-03, -6.45331806e-03, 3.73382324e+02
1.72049832e-02, 2.61053164e-03, -7.54407095e-03, 3.69758392e+02
1.74381416e-02, 4.48557828e-03, -6.45363843e-03, 3.69994812e+02
1.71973612e-02, 1.48060191e-02, -8.37906264e-03, 3.83481842e+02
1.72220413e-02, 8.00675654e-04, -8.60984065e-03, 3.70381104e+02
1.71975344e-02, 1.14153642e-02, -8.37168191e-03, 3.80174591e+02
1.71975531e-02, -2.58471793e-03, -8.37182347e-03, 3.65853546e+02
1.71975438e-02, 7.91536272e-03, -8.37171823e-03, 3.77071198e+02
1.71975661e-02, 4.41530440e-03, -8.37194547e-03, 3.73655121e+02
2.43384819e-02, -7.98163749e-03, -3.78872082e-03, 3.60755463e+02
2.53303014e-02, -6.01407653e-03, -4.52033710e-03, 3.66008820e+02
2.57759616e-02, -8.44144076e-03, -5.00940811e-03, 3.63173279e+02
2.43384726e-02, -1.14816511e-02, -3.78871406e-03, 3.54766510e+02
2.53303014e-02, -9.51407664e-03, -4.52033710e-03, 3.60334717e+02
2.57759485e-02, -1.19414609e-02, -5.00938948e-03, 3.56718994e+02
2.44023930e-02, -1.50087234e-02, -3.82483308e-03, 3.47560516e+02
2.53301635e-02, -1.30141843e-02, -4.52015130e-03, 3.53766022e+02
2.58108191e-02, -1.53010320e-02, -5.05407294e-03, 3.49462067e+02
2.67131664e-02, -7.99063873e-03, -7.00519700e-03, 3.68162903e+02
2.68110465e-02, -6.01392007e-03, -8.23040307e-03, 3.73609558e+02
2.67342851e-02, -8.44137371e-03, -8.88773799e-03, 3.70118317e+02
2.67131664e-02, -1.14906421e-02, -7.00519281e-03, 3.61511017e+02
2.68110465e-02, -9.51391924e-03, -8.23040307e-03, 3.67411560e+02
2.67342888e-02, -1.19413873e-02, -8.88772123e-03, 3.63078186e+02
2.10101902e-02, -8.02582595e-03, -3.28600546e-03, 3.56279846e+02
2.24329829e-02, -6.15826668e-03, -3.20310006e-03, 3.59810883e+02
2.27109641e-02, -8.63247365e-03, -3.23595293e-03, 3.57002808e+02
2.10101921e-02, -1.15258284e-02, -3.28600407e-03, 3.50636658e+02
2.24329829e-02, -9.65826679e-03, -3.20310006e-03, 3.54448334e+02
2.27109529e-02, -1.21325077e-02, -3.23595246e-03, 3.50983429e+02
1.77682154e-02, -7.99090322e-03, -5.69989812e-03, 3.54641998e+02
1.84914768e-02, -6.01434382e-03, -4.69990494e-03, 3.56874542e+02
1.89769547e-02, -8.44166148e-03, -4.24989220e-03, 3.53366791e+02
1.77682117e-02, -1.14909159e-02, -5.69990324e-03, 3.49058563e+02
1.84914768e-02, -9.51434392e-03, -4.69990540e-03, 3.51774567e+02
1.89769380e-02, -1.19416853e-02, -4.24990384e-03, 3.47733459e+02
2.09818017e-02, -1.50040528e-02, -3.29194148e-03, 3.43815155e+02
2.24334616e-02, -1.31582264e-02, -3.20306909e-03, 3.48165222e+02
2.24870369e-02, -1.55322216e-02, -3.20737599e-03, 3.44055298e+02
2.67228335e-02, -1.50253642e-02, -7.05222087e-03, 3.53311951e+02
2.68110782e-02, -1.30140008e-02, -8.23025685e-03, 3.60111572e+02
2.67237313e-02, -1.53003903e-02, -8.94183014e-03, 3.55104614e+02
1.78054068e-02, -1.50102656e-02, -5.63139841e-03, 3.42082550e+02
1.84913911e-02, -1.30144861e-02, -4.69995895e-03, 3.45848755e+02
1.90516226e-02, -1.53998388e-02, -4.19073319e-03, 3.41279297e+02
2.35831123e-02, -6.01438154e-03, -3.45105771e-03, 3.62106995e+02
2.35831123e-02, -9.51438118e-03, -3.45105771e-03, 3.56681396e+02
2.35829595e-02, -1.30144982e-02, -3.45101813e-03, 3.50279327e+02
2.65139751e-02, -6.08455995e-03, -6.31901529e-03, 3.69946106e+02
2.65139751e-02, -9.58456006e-03, -6.31901529e-03, 3.63916260e+02
2.65139733e-02, -1.30846072e-02, -6.31899852e-03, 3.56726440e+02
2.58429013e-02, -7.99063686e-03, -1.09044230e-02, 3.72618774e+02
2.49824431e-02, -6.01392007e-03, -1.17821004e-02, 3.76293640e+02
2.44359989e-02, -8.44137371e-03, -1.21554090e-02, 3.72395264e+02
2.58429050e-02, -1.14906412e-02, -1.09044202e-02, 3.65607880e+02
2.49824431e-02, -9.51392017e-03, -1.17820995e-02, 3.69887238e+02
2.44360212e-02, -1.19413920e-02, -1.21553969e-02, 3.65176331e+02
2.58139651e-02, -1.50253894e-02, -1.09422859e-02, 3.56955322e+02
2.49826275e-02, -1.30140167e-02, -1.17819952e-02, 3.62298035e+02
2.43818220e-02, -1.53031247e-02, -1.21867517e-02, 3.56859192e+02
2.03113388e-02, -7.99087621e-03, -1.25107430e-02, 3.72129181e+02
1.92207508e-02, -6.01435546e-03, -1.19337486e-02, 3.72295959e+02
1.87072530e-02, -8.44163448e-03, -1.15155978e-02, 3.66181549e+02
2.03113519e-02, -1.14908917e-02, -1.25107486e-02, 3.65366516e+02
1.92204509e-02, -9.51430481e-03, -1.19334059e-02, 3.66243378e+02
1.87069885e-02, -1.19417980e-02, -1.15154022e-02, 3.59507965e+02
2.02383921e-02, -1.50102796e-02, -1.24834729e-02, 3.56636719e+02
1.92208793e-02, -1.30144721e-02, -1.19338185e-02, 3.59052246e+02
1.87058635e-02, -1.54426210e-02, -1.15148276e-02, 3.51639832e+02
2.23301463e-02, -7.99065642e-03, -1.28056193e-02, 3.74004364e+02
2.11032517e-02, -6.01428933e-03, -1.27325282e-02, 3.76164642e+02
2.23301481e-02, -1.14906570e-02, -1.28056211e-02, 3.67037109e+02
2.11032555e-02, -9.51428711e-03, -1.27325300e-02, 3.69898682e+02
2.22121719e-02, -1.48895131e-02, -1.28122913e-02, 3.58560455e+02
2.11032871e-02, -1.30143315e-02, -1.27325803e-02, 3.62456329e+02
1.78001579e-02, -6.08015852e-03, -1.03589464e-02, 3.66423431e+02
1.75436828e-02, -8.44144728e-03, -9.82836727e-03, 3.60868652e+02
1.78001616e-02, -9.58025828e-03, -1.03589380e-02, 3.60670746e+02
1.75436847e-02, -1.19414702e-02, -9.82837752e-03, 3.54547821e+02
1.78002119e-02, -1.30803743e-02, -1.03590591e-02, 3.53871124e+02
1.75268110e-02, -1.52978757e-02, -9.78656951e-03, 3.47300201e+02
2.01445483e-02, -6.15058420e-03, -3.55466106e-03, 3.57502045e+02
2.01445483e-02, -9.65058338e-03, -3.55466106e-03, 3.52332397e+02
2.01444495e-02, -1.31506082e-02, -3.55471834e-03, 3.46317566e+02
2.62300912e-02, -6.08455669e-03, -1.03039145e-02, 3.75561951e+02
2.62300912e-02, -9.58455633e-03, -1.03039145e-02, 3.69185608e+02
2.62301005e-02, -1.30846007e-02, -1.03039015e-02, 3.61534088e+02
2.30365321e-02, -6.08458277e-03, -1.27039375e-02, 3.77420593e+02
2.30365321e-02, -9.58458241e-03, -1.27039375e-02, 3.70997101e+02
2.30365619e-02, -1.30846044e-02, -1.27039421e-02, 3.63317230e+02
1.71951987e-02, -7.99064990e-03, -7.65801780e-03, 3.56812408e+02
1.74383428e-02, -6.01429772e-03, -6.45331759e-03, 3.57888885e+02
1.71951968e-02, -1.14906523e-02, -7.65802013e-03, 3.51024780e+02
1.74383428e-02, -9.51429736e-03, -6.45331806e-03, 3.52670563e+02
1.72049776e-02, -1.48897273e-02, -7.54057895e-03, 3.43991302e+02
1.74382981e-02, -1.30143724e-02, -6.45333063e-03, 3.46582214e+02
1.71975438e-02, -6.08463306e-03, -8.37171730e-03, 3.61138824e+02
1.71975438e-02, -9.58463643e-03, -8.37171823e-03, 3.55700745e+02
1.71975400e-02, -1.30846705e-02, -8.37175827e-03, 3.49298767e+02
2.15195157e-02, -2.03096238e-03, -3.20700207e-03, 3.64842194e+02
2.14719344e-02, 1.07193249e-03, -3.21200304e-03, 3.68272827e+02
2.15170048e-02, -5.52895572e-03, -3.20725678e-03, 3.60359558e+02
1.78546812e-02, -2.06389767e-03, -5.54679101e-03, 3.62301727e+02
1.79716311e-02, 1.05330697e-03, -5.35879703e-03, 3.65336853e+02
1.92521140e-02, 9.90891946e-04, -4.04385524e-03, 3.65401855e+02
1.78544428e-02, -5.56386635e-03, -5.54715330e-03, 3.57886963e+02
1.78951584e-02, -2.84685614e-03, -5.47960727e-03, 3.61105743e+02
1.92512199e-02, -2.50931899e-03, -4.04465897e-03, 3.61436981e+02
2.15194300e-02, 1.19678061e-02, -3.20699299e-03, 3.78742004e+02
2.11377889e-02, 1.49298925e-02, -3.26180179e-03, 3.80550507e+02
2.15170048e-02, 8.47104471e-03, -3.20725678e-03, 3.75722809e+02
2.44894456e-02, -2.06344994e-03, -3.87633522e-03, 3.69371948e+02
2.46968735e-02, 1.03696226e-03, -4.00859164e-03, 3.72889618e+02
2.59794947e-02, 9.90880188e-04, -5.28613664e-03, 3.77118866e+02
2.44893301e-02, -5.56351757e-03, -3.87626817e-03, 3.64664581e+02
2.45556887e-02, -2.84672319e-03, -3.91695788e-03, 3.68160645e+02
2.60242932e-02, -2.59184628e-03, -5.35327615e-03, 3.72834351e+02
1.78544875e-02, 1.19362148e-02, -5.54706249e-03, 3.76011749e+02
1.78741999e-02, 1.49335982e-02, -5.51386643e-03, 3.78293274e+02
1.91054605e-02, 1.47758117e-02, -4.14911844e-03, 3.78107422e+02
1.78544428e-02, 8.43613409e-03, -5.54715376e-03, 3.72990662e+02
1.78948194e-02, 1.11531606e-02, -5.48006780e-03, 3.75178192e+02
1.92512162e-02, 1.14907054e-02, -4.04466875e-03, 3.75364441e+02
2.15170179e-02, 4.97096498e-03, -3.20725399e-03, 3.72444275e+02
2.13399306e-02, 1.81994145e-03, -3.22796148e-03, 3.69274994e+02
2.19267961e-02, 1.58812280e-03, -3.18286917e-03, 3.69193024e+02
1.78543683e-02, 4.93605155e-03, -5.54722408e-03, 3.69634369e+02
1.78948119e-02, 7.65314605e-03, -5.48008503e-03, 3.72085327e+02
1.92512050e-02, 7.99068715e-03, -4.04467760e-03, 3.72293823e+02
1.81383956e-02, 1.82516396e-03, -5.12111280e-03, 3.65962616e+02
1.78945959e-02, 4.15295083e-03, -5.48025221e-03, 3.68601837e+02
1.92513298e-02, 4.49058227e-03, -4.04455326e-03, 3.68997009e+02
2.44893786e-02, 1.19365584e-02, -3.87628889e-03, 3.83647095e+02
2.44906005e-02, 1.48381582e-02, -3.87685862e-03, 3.85865875e+02
2.58887578e-02, 1.47564802e-02, -5.15671540e-03, 3.90202850e+02
2.44893301e-02, 8.43648240e-03, -3.87626793e-03, 3.80569641e+02
2.45556738e-02, 1.11532826e-02, -3.91694810e-03, 3.82837952e+02
2.60243025e-02, 1.14082312e-02, -5.35329711e-03, 3.87834198e+02
2.44892426e-02, 4.93640872e-03, -3.87619738e-03, 3.77194031e+02
2.45556571e-02, 7.65325828e-03, -3.91693832e-03, 3.79690155e+02
2.60242615e-02, 7.90819991e-03, -5.35324961e-03, 3.84622009e+02
2.49120537e-02, 1.82518049e-03, -4.16329363e-03, 3.74665558e+02
2.45551262e-02, 4.15309891e-03, -3.91649269e-03, 3.76222931e+02
2.60243341e-02, 4.40817885e-03, -5.35330595e-03, 3.81075500e+02
2.67454498e-02, -2.06358987e-03, -7.17389164e-03, 3.77830414e+02
2.67797410e-02, 1.03296491e-03, -7.40174018e-03, 3.81426147e+02
2.66589541e-02, 9.90877743e-04, -9.22300015e-03, 3.84720398e+02
2.67453734e-02, -5.56335133e-03, -7.17313634e-03, 3.72718414e+02
2.67582200e-02, -2.84652435e-03, -7.25029642e-03, 3.76481415e+02
2.66376901e-02, -2.59182835e-03, -9.30074789e-03, 3.80124939e+02
2.37534177e-02, -1.67536444e-03, -3.51347961e-03, 3.68426849e+02
2.37530842e-02, -5.17614512e-03, -3.51337413e-03, 3.63870514e+02
2.67454404e-02, 1.19366031e-02, -7.17386091e-03, 3.92912354e+02
2.67378259e-02, 1.48206819e-02, -7.13078305e-03, 3.94828918e+02
2.66975239e-02, 1.47572393e-02, -9.06765088e-03, 3.98496124e+02
2.67453734e-02, 8.43664911e-03, -7.17313634e-03, 3.89680573e+02
2.67582126e-02, 1.11535499e-02, -7.25029781e-03, 3.92020264e+02
2.66376771e-02, 1.14082629e-02, -9.30077583e-03, 3.95875702e+02
2.67453790e-02, 4.93664993e-03, -7.17310002e-03, 3.86083344e+02
2.67581791e-02, 7.65356934e-03, -7.24984426e-03, 3.88705963e+02
